stop_name,stop_id,stop_code,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
Dodge St @ Enon St,7100,7100,,,,42.582564,-70.884584,LocalBus,,https://www.mbta.com/stops/7100,,0,,0,Beverly,Dodge Street,Enon Street,3
Enon St @ Super Stop + Shop,7101,7101,,,,42.587435,-70.884737,LocalBus,,https://www.mbta.com/stops/7101,,0,,0,Beverly,,,3
Dodge St @ Salem Rd,7102,7102,,,,42.580261,-70.886611,LocalBus,,https://www.mbta.com/stops/7102,,0,,0,Beverly,Dodge Street,Salem Water Works Road,3
Dodge St @ Raymond Ave,7103,7103,,,,42.579107,-70.887711,LocalBus,,https://www.mbta.com/stops/7103,,0,,0,Beverly,Dodge Street,Raymond Avenue,3
Dodge St @ King Terr,7104,7104,,,,42.578556,-70.88847,LocalBus,,https://www.mbta.com/stops/7104,,0,,0,Beverly,Dodge Street,King Terrace,3
Dodge St opp Shopping Ctr,7105,7105,,,,42.577621,-70.890031,LocalBus,,https://www.mbta.com/stops/7105,,0,,0,Beverly,Dodge Street,Frankwood Avenue,3
Dodge St @ Conant St,7106,7106,,,,42.576714,-70.891306,LocalBus,,https://www.mbta.com/stops/7106,,0,,0,Beverly,Dodge Street,Conant Street,3
Dodge St @ Cabot St,7107,7107,,,,42.571707,-70.893084,LocalBus,,https://www.mbta.com/stops/7107,,0,,0,Beverly,Cabot Street,Dodge Street,3
Cabot St @ New Balch St,7109,7109,,,,42.570874,-70.892323,LocalBus,,https://www.mbta.com/stops/7109,,0,,0,Beverly,Cabot Street,New Balch Street,3
Cabot St opp Hill St,7110,7110,,,,42.569939,-70.891351,LocalBus,,https://www.mbta.com/stops/7110,,0,,0,Beverly,Cabot Street,Hill Street,3
Cabot St opp Lexington Dr,7111,7111,,,,42.56908,-70.890188,LocalBus,,https://www.mbta.com/stops/7111,,0,,0,Beverly,Cabot Street,,3
Opp 545 Cabot St,7112,7112,,,,42.568373,-70.88937,LocalBus,,https://www.mbta.com/stops/7112,,0,,0,Beverly,Cabot Street,Columbia Road,3
Cabot St @ Columbia Rd,7113,7113,,,,42.567638,-70.888542,LocalBus,,https://www.mbta.com/stops/7113,,0,,0,Beverly,Cabot Street,Columbia Road,3
Cabot St @ Bradford Rd,7114,7114,,,,42.566758,-70.8875,LocalBus,,https://www.mbta.com/stops/7114,,0,,0,Beverly,Cabot Street,Roosevelt Avenue,3
Cabot St @ Memorial School,7115,7115,,,,42.565381,-70.886044,LocalBus,,https://www.mbta.com/stops/7115,,0,,0,Beverly,Cabot Street,Blaine Avenue,3
Cabot St opp Kittredge St,7117,7117,,,,42.56406,-70.88495,LocalBus,,https://www.mbta.com/stops/7117,,0,,0,Beverly,Cabot Street,Kittredge Street,3
Cabot St @ Balch St,7118,7118,,,,42.562404,-70.884124,LocalBus,,https://www.mbta.com/stops/7118,,0,,0,Beverly,Cabot Street,Balch Street,3
Washington St @ Burnett St,71187,71187,,,,42.304615,-71.109425,LocalBus,,https://www.mbta.com/stops/71187,,0,,2,Boston,Washington Street,Burnett Street,3
Cabot St opp Mason St,7120,7120,,,,42.560663,-70.883413,LocalBus,,https://www.mbta.com/stops/7120,,0,,0,Beverly,Cabot Street,Mason Street,3
Cabot St @ Beckford St,7121,7121,,,,42.558541,-70.881895,LocalBus,,https://www.mbta.com/stops/7121,,0,,1,Beverly,Cabot Street,Charles Street,3
Cabot St opp Colon St,7123,7123,,,,42.557806,-70.880516,LocalBus,,https://www.mbta.com/stops/7123,,0,,1,Beverly,Cabot Street,Colon Street,3
Rantoul St @ Cabot St,7124,7124,,,,42.557528,-70.880118,LocalBus,,https://www.mbta.com/stops/7124,,0,,1,Beverly,Rantoul Street,,3
Rantoul St opp Lenox St,7125,7125,,,,42.556489,-70.880633,LocalBus,,https://www.mbta.com/stops/7125,,0,,1,Beverly,Rantoul Street,Lenox Street,3
Elliot St @ Rantoul St,7126,7126,,,,42.554402,-70.881493,LocalBus,,https://www.mbta.com/stops/7126,,0,,1,Beverly,Elliott Street,Rantoul Street,3
Elliot St @ Mechanic St,7127,7127,,,,42.554001,-70.880264,LocalBus,,https://www.mbta.com/stops/7127,,0,,0,Beverly,Elliott Street,Mechanic Street,3
Cabot St @ Roundy St,7128,7128,,,,42.55304,-70.878737,LocalBus,,https://www.mbta.com/stops/7128,,0,,0,Beverly,Cabot Street,Roundy Street,3
Cabot St @ Judson St,7129,7129,,,,42.55127,-70.878599,LocalBus,,https://www.mbta.com/stops/7129,,0,,1,Beverly,Cabot Street,Judson Street,3
Cabot St @ Pond St,7130,7130,,,,42.550738,-70.87824,LocalBus,,https://www.mbta.com/stops/7130,,0,,1,Beverly,Cabot Street,Pond Street,3
Cabot St @ Federal St,7131,7131,,,,42.549149,-70.878211,LocalBus,,https://www.mbta.com/stops/7131,,0,,1,Beverly,Cabot Street,Federal Street,3
Cabot St @ Vestry St,7132,7132,,,,42.54657,-70.879755,LocalBus,,https://www.mbta.com/stops/7132,,0,,1,Beverly,Cabot Street,Vestry Street,3
Cabot St @ Railroad Ave,7133,7133,,,,42.545933,-70.880128,LocalBus,,https://www.mbta.com/stops/7133,,0,,1,Beverly,Cabot Street,Central Street,3
Cabot St opp May St,7134,7134,,,,42.544779,-70.880912,LocalBus,,https://www.mbta.com/stops/7134,,0,,1,Beverly,Cabot Street,May Street,3
46 Cabot St,7135,7135,,,,42.542734,-70.883885,LocalBus,,https://www.mbta.com/stops/7135,,0,,1,Beverly,Cabot Street,Stone Street,3
Cabot St @ Rantoul St,7136,7136,,,,42.54204,-70.884887,LocalBus,,https://www.mbta.com/stops/7136,,0,,0,Beverly,Cabot Street,Rantoul Street,3
Bridge St @ Thorndike St,7138,7138,,,,42.534338,-70.887566,LocalBus,,https://www.mbta.com/stops/7138,,0,,0,Salem,Bridge Street,Thorndike Street,3
Bridge St @ Skerry St,7139,7139,,,,42.531058,-70.889082,LocalBus,,https://www.mbta.com/stops/7139,,0,,0,Salem,Bridge Street,Lathrop Street,3
Huntington Ave @ Louis Prang St,71391,71391,,,,42.337836,-71.095698,LocalBus,,https://www.mbta.com/stops/71391,,0,,1,Boston,Huntington Avenue,Louis Prang Street,3
Bridge St @ Ames St,7140,7140,,,,42.535515,-70.88705,LocalBus,,https://www.mbta.com/stops/7140,,0,,1,Salem,Bridge Street,Ames Street,3
Bridge St @ March St,7141,7141,,,,42.532687,-70.888339,LocalBus,,https://www.mbta.com/stops/7141,,0,,0,Salem,Bridge Street,Planters Street,3
Bridge St @ Saunders St,7142,7142,,,,42.528846,-70.890072,LocalBus,,https://www.mbta.com/stops/7142,,0,,0,Salem,Bridge Street,Saunders Street,3
Hawthorne Blvd @ Derby St,7150,7150,,,,42.520766,-70.890195,LocalBus,,https://www.mbta.com/stops/7150,,0,,1,Salem,Hawthorne Boulevard,Derby Street,3
Derby St @ Lafayette St,7153,7153,,,,42.519494,-70.893108,LocalBus,,https://www.mbta.com/stops/7153,,0,,0,Salem,Derby Street,New Derby Street,3
Congress St @ Derby St,7154,7154,,,,42.520527,-70.89013,LocalBus,,https://www.mbta.com/stops/7154,,0,,1,Salem,Congress Street,Derby Street,3
Congress St @ Derby St,7155,7155,,,,42.520609,-70.890022,LocalBus,,https://www.mbta.com/stops/7155,,0,,0,Salem,Congress Street,Derby Street,3
38 Washington St opp Sumner St,71618,71618,,,,42.256336,-71.162993,LocalBus,,https://www.mbta.com/stops/71618,,0,,0,Dedham,Washington Street,Sumner Street,3
Bridge St @ Cromwell St,7162,7162,,,,42.531824,-70.888611,LocalBus,,https://www.mbta.com/stops/7162,,0,,0,Salem,Bridge Street,Burnside Street,3
Bridge St @ Osgood St,7163,7163,,,,42.532317,-70.888384,LocalBus,,https://www.mbta.com/stops/7163,,0,,0,Salem,Bridge Street,Osgood Street,3
11 Bridge St,7164,7164,,,,42.535553,-70.886909,LocalBus,,https://www.mbta.com/stops/7164,,0,,0,Salem,Bridge Street,Ames Street,3
Cabot St opp Highland Ave,7168,7168,,,,42.545306,-70.880413,LocalBus,,https://www.mbta.com/stops/7168,,0,,1,Beverly,Cabot Street,Highland Avenue,3
Cabot St @ Franklin Pl,7169,7169,,,,42.545995,-70.879976,LocalBus,,https://www.mbta.com/stops/7169,,0,,1,Beverly,Cabot Street,Franklin Place,3
Cabot St @ Thorndike St,7170,7170,,,,42.547444,-70.879067,LocalBus,,https://www.mbta.com/stops/7170,,0,,1,Beverly,Cabot Street,Broadway,3
Cabot St @ Dane St,7172,7172,,,,42.551919,-70.878664,LocalBus,,https://www.mbta.com/stops/7172,,0,,1,Beverly,Cabot Street,Dane Street,3
Cabot St opp Elliot St,7173,7173,,,,42.553423,-70.878559,LocalBus,,https://www.mbta.com/stops/7173,,0,,0,Beverly,Cabot Street,Elliott Street,3
Cabot St opp Chestnut St,7174,7174,,,,42.554641,-70.878354,LocalBus,,https://www.mbta.com/stops/7174,,0,,0,Beverly,Cabot Street,Chestnut Street,3
Cabot St opp Summer St,7175,7175,,,,42.555573,-70.878211,LocalBus,,https://www.mbta.com/stops/7175,,0,,0,Beverly,Cabot Street,Summer Street,3
Cabot St @ Pickett St,7176,7176,,,,42.556685,-70.878289,LocalBus,,https://www.mbta.com/stops/7176,,0,,0,Beverly,Cabot Street,Pickett Street,3
Cabot St @ Rantoul St,7177,7177,,,,42.557727,-70.880051,LocalBus,,https://www.mbta.com/stops/7177,,0,,0,Beverly,Cabot Street,Rantoul Street,3
Cabot St opp Simon St,7178,7178,,,,42.558845,-70.882069,LocalBus,,https://www.mbta.com/stops/7178,,0,,0,Beverly,Cabot Street,Simon Street,3
Cabot St @ Herrick St,7180,7180,,,,42.561754,-70.883707,LocalBus,,https://www.mbta.com/stops/7180,,0,,0,Beverly,Cabot Street,Herrick Street,3
Cabot St opp Balch St,7181,7181,,,,42.562489,-70.88403,LocalBus,,https://www.mbta.com/stops/7181,,0,,0,Beverly,Cabot Street,Balch Street,3
Cabot St @ Russell St,7182,7182,,,,42.564608,-70.885186,LocalBus,,https://www.mbta.com/stops/7182,,0,,1,Beverly,Cabot Street,Russell Street,3
497 Cabot St,7183,7183,,,,42.565435,-70.885939,LocalBus,,https://www.mbta.com/stops/7183,,0,,0,Beverly,Cabot Street,Blaine Avenue,3
Clyde St opp Whitney St,71835,71835,,,,42.311236,-71.142555,LocalBus,,https://www.mbta.com/stops/71835,,0,,0,Brookline,Clyde Street,Newton Street,3
Cabot St @ Roosevelt Ave,7184,7184,,,,42.566748,-70.887326,LocalBus,,https://www.mbta.com/stops/7184,,0,,0,Beverly,Cabot Street,Roosevelt Avenue,3
Cabot St opp Columbia Rd,7185,7185,,,,42.567781,-70.888526,LocalBus,,https://www.mbta.com/stops/7185,,0,,0,Beverly,Cabot Street,Columbia Road,3
Chestnut St @ Great Plain Ave,71852,71852,,,,42.280087,-71.237058,LocalBus,,https://www.mbta.com/stops/71852,,0,,0,Needham,Chestnut Street,Chapel Street,3
Stuart St @ Dartmouth St,71855,71855,,,,42.348245,-71.076218,ExpressBus-Downtown,,https://www.mbta.com/stops/71855,,0,,1,Boston,Stuart Street,Dartmouth Street,3
545 Cabot St,7186,7186,,,,42.568433,-70.889273,LocalBus,,https://www.mbta.com/stops/7186,,0,,0,Beverly,Cabot Street,Columbia Road,3
Cabot St @ Lexington Dr,7187,7187,,,,42.56925,-70.890242,LocalBus,,https://www.mbta.com/stops/7187,,0,,0,Beverly,Cabot Street,Lexington Drive,3
Cabot St @ Hill St,7188,7188,,,,42.569957,-70.891022,LocalBus,,https://www.mbta.com/stops/7188,,0,,0,Beverly,Cabot Street,Hill Street,3
Cabot St @ Country Dr,7189,7189,,,,42.570694,-70.891984,LocalBus,,https://www.mbta.com/stops/7189,,0,,0,Beverly,Cabot Street,New Balch Street,3
Dodge St @ Longmeadow Rd,7190,7190,,,,42.57238,-70.89302,LocalBus,,https://www.mbta.com/stops/7190,,0,,0,Beverly,Dodge Street,Cabot Street,3
Dodge St opp Conant St,7191,7191,,,,42.576832,-70.890863,LocalBus,,https://www.mbta.com/stops/7191,,0,,0,Beverly,Dodge Street,Ramp - Rt 128 Southbound To Rt 1A Northbound,3
Lee St opp Warren St,71916,71916,,,,42.322368,-71.137981,LocalBus,,https://www.mbta.com/stops/71916,,0,,0,Brookline,Lee Street,Clyde Street,3
Lee St @ Dudley Way,71917,71917,,,,42.324474,-71.137752,LocalBus,,https://www.mbta.com/stops/71917,,0,,0,Brookline,Lee Street,Dudley Way,3
Dodge St @ Longwood Ave,7192,7192,,,,42.578302,-70.888684,LocalBus,,https://www.mbta.com/stops/7192,,0,,0,Beverly,Dodge Street,Longwood Avenue,3
Dodge St opp Raymond Ave,7193,7193,,,,42.5791,-70.887558,LocalBus,,https://www.mbta.com/stops/7193,,0,,0,Beverly,Dodge Street,Raymond Avenue,3
Dodge St @ Tozer Rd,7194,7194,,,,42.580255,-70.886459,LocalBus,,https://www.mbta.com/stops/7194,,0,,0,Beverly,Dodge Street,Salem Water Works Road,3
Broadway @ Bay State Rd,7199,7199,,,,42.496249,-70.957302,LocalBus,,https://www.mbta.com/stops/7199,,0,,0,Lynn,Broadway,Bay State Road,3
Massachusetts Ave @ Pearl St,72,72,,,,42.364915,-71.103074,LocalBus,,https://www.mbta.com/stops/72,,0,,0,Cambridge,Massachusetts Avenue,Essex Street,3
Broadway opp Commonwealth Rd,7200,7200,,,,42.492939,-70.958369,LocalBus,,https://www.mbta.com/stops/7200,,0,,0,Lynn,Broadway,Commonwealth Road,3
Broadway opp Mayfair St,7201,7201,,,,42.491061,-70.958774,LocalBus,,https://www.mbta.com/stops/7201,,0,,1,Lynn,Broadway,Mayfair Street,3
Broadway @ Jeness St,7202,7202,,,,42.489917,-70.958665,LocalBus,,https://www.mbta.com/stops/7202,,0,,0,Lynn,Broadway,Jenness Street,3
Euclid Ave @ Clairmont St,7205,7205,,,,42.487477,-70.957503,LocalBus,,https://www.mbta.com/stops/7205,,0,,1,Lynn,Euclid Avenue,Clairmont Street,3
Euclid Ave @ Magnolia Ave,7206,7206,,,,42.487216,-70.9556,LocalBus,,https://www.mbta.com/stops/7206,,0,,0,Lynn,Euclid Avenue,Magnolia Avenue,3
232 Euclid Ave,7207,7207,,,,42.486649,-70.954637,LocalBus,,https://www.mbta.com/stops/7207,,0,,1,Lynn,Euclid Avenue,Keene Street,3
Euclid Ave @ Peary Ave,7208,7208,,,,42.486018,-70.954035,LocalBus,,https://www.mbta.com/stops/7208,,0,,0,Lynn,Euclid Avenue,Peary Avenue,3
Euclid Ave @ Lakeview Ave,7209,7209,,,,42.485506,-70.953198,LocalBus,,https://www.mbta.com/stops/7209,,0,,0,Lynn,Euclid Avenue,Lakeview Avenue,3
Euclid Ave @ Verona St,7210,7210,,,,42.485355,-70.950863,LocalBus,,https://www.mbta.com/stops/7210,,0,,1,Lynn,Euclid Avenue,Verona Street,3
Euclid Ave opp Clayton St,7211,7211,,,,42.485285,-70.948261,LocalBus,,https://www.mbta.com/stops/7211,,0,,1,Lynn,Euclid Avenue,Clayton Street,3
Euclid Ave opp Chase Rd,7212,7212,,,,42.484102,-70.947152,LocalBus,,https://www.mbta.com/stops/7212,,0,,0,Lynn,Euclid Avenue,Chase Road,3
Waitt Ave @ President St,7214,7214,,,,42.483955,-70.942022,LocalBus,,https://www.mbta.com/stops/7214,,0,,0,Lynn,Waitt Avenue,President Street,3
Waitt Ave @ Eastern Ave,7216,7216,,,,42.483482,-70.939747,LocalBus,,https://www.mbta.com/stops/7216,,0,,0,Lynn,Waitt Avenue,Victory Road,3
Eastern Ave @ Glenwood St,7217,7217,,,,42.482498,-70.938221,LocalBus,,https://www.mbta.com/stops/7217,,0,,1,Lynn,Eastern Avenue,Glenwood Street,3
Eastern Ave @ Oakwood Ave,7218,7218,,,,42.481072,-70.936131,LocalBus,,https://www.mbta.com/stops/7218,,0,,1,Lynn,Eastern Avenue,Oakwood Avenue,3
460 Eastern Ave,7219,7219,,,,42.479781,-70.934337,LocalBus,,https://www.mbta.com/stops/7219,,0,,1,Lynn,Eastern Avenue,Harvest Street,3
Eastern Ave @ Lambert Ave,7220,7220,,,,42.478705,-70.933146,LocalBus,,https://www.mbta.com/stops/7220,,0,,1,Lynn,Eastern Avenue,Lambert Avenue,3
294 Eastern Ave,7222,7222,,,,42.476217,-70.93041,LocalBus,,https://www.mbta.com/stops/7222,,0,,0,Lynn,Eastern Avenue,Sewall Street,3
Eastern Ave @ Sheldon St,7223,7223,,,,42.475177,-70.92929,LocalBus,,https://www.mbta.com/stops/7223,,0,,0,Lynn,Eastern Avenue,Sheldon Street,3
Timson St @ Empire St,7225,7225,,,,42.472589,-70.929772,LocalBus,,https://www.mbta.com/stops/7225,,0,,1,Lynn,Timson Street,Empire Street,3
87 Timson St,7226,7226,,,,42.47196,-70.930868,LocalBus,,https://www.mbta.com/stops/7226,,0,,0,Lynn,Timson Street,Brook Street,3
Timson St opp Brookline Ave,7227,7227,,,,42.471045,-70.932318,LocalBus,,https://www.mbta.com/stops/7227,,0,,1,Lynn,Timson Street,Brookline Avenue,3
Timson St @ Chatham St,7228,7228,,,,42.470463,-70.93322,LocalBus,,https://www.mbta.com/stops/7228,,0,,0,Lynn,Timson Street,Trinity Avenue,3
Trinity Ave @ Fayette St,7229,7229,,,,42.469246,-70.935405,LocalBus,,https://www.mbta.com/stops/7229,,0,,0,Lynn,Trinity Avenue,Fayette Street,3
11 Olive St,7230,7230,,,,42.468739,-70.935315,LocalBus,,https://www.mbta.com/stops/7230,,0,,0,Lynn,Olive Street,Fayette Street,3
Union St @ Union Ct,7233,7233,,,,42.467951,-70.93921,LocalBus,,https://www.mbta.com/stops/7233,,0,,1,Lynn,Union Street,Union Court,3
Union St @ Joyce St,7234,7234,,,,42.467024,-70.941538,LocalBus,,https://www.mbta.com/stops/7234,,0,,0,Lynn,Union Street,Smith Street,3
Silsbee St @ Union St,7236,7236,,,,42.464978,-70.942316,LocalBus,,https://www.mbta.com/stops/7236,,0,,1,Lynn,Silsbee Street,Ellis Street,3
Washington St @ Essex St,7240,7240,,,,42.465888,-70.949959,LocalBus,,https://www.mbta.com/stops/7240,,0,,0,Lynn,Washington Street,Essex Street,3
Washington St @ Beacon Hill Ave,7242,7242,,,,42.467861,-70.953569,LocalBus,,https://www.mbta.com/stops/7242,,0,,0,Lynn,Washington Street,Beacon Hill Avenue,3
Washington St @ Western Ave,7245,7245,,,,42.469963,-70.957094,LocalBus,,https://www.mbta.com/stops/7245,,0,,0,Lynn,Washington Street,,3
Western Ave @ Lawton Ave,7246,7246,,,,42.471057,-70.955235,LocalBus,,https://www.mbta.com/stops/7246,,0,,0,Lynn,Western Avenue,Lawton Avenue,3
Western Ave @ Bellair St,7247,7247,,,,42.471718,-70.954444,LocalBus,,https://www.mbta.com/stops/7247,,0,,1,Lynn,Western Avenue,Granite Street,3
Western Ave @ Nichols Ave,7248,7248,,,,42.472389,-70.95363,LocalBus,,https://www.mbta.com/stops/7248,,0,,1,Lynn,Western Avenue,Nichols Avenue,3
Western Ave @ Bayview Ave,7249,7249,,,,42.473666,-70.952218,LocalBus,,https://www.mbta.com/stops/7249,,0,,1,Lynn,Western Avenue,Maple Street,3
Western Ave @ Linden Terr,7250,7250,,,,42.475043,-70.950894,LocalBus,,https://www.mbta.com/stops/7250,,0,,1,Lynn,Western Avenue,Linden Terrace,3
Western Ave @ Rockingham St,7251,7251,,,,42.475895,-70.950089,LocalBus,,https://www.mbta.com/stops/7251,,0,,1,Lynn,Western Avenue,Cleveland Street,3
Western Ave @ Chestnut St,7252,7252,,,,42.477064,-70.94896,LocalBus,,https://www.mbta.com/stops/7252,,0,,1,Lynn,Western Avenue,Chestnut Street,3
Chestnut St @ Maple St,7253,7253,,,,42.478089,-70.950953,LocalBus,,https://www.mbta.com/stops/7253,,0,,0,Lynn,Chestnut Street,Bowler Street,3
Chestnut St opp Rand St,7254,7254,,,,42.478504,-70.952235,LocalBus,,https://www.mbta.com/stops/7254,,0,,0,Lynn,Chestnut Street,Rand Street,3
Chestnut St opp Allerton St,7255,7255,,,,42.479132,-70.953798,LocalBus,,https://www.mbta.com/stops/7255,,0,,0,Lynn,Chestnut Street,Allerton Street,3
Broadway @ Carter Rd,7256,7256,,,,42.48107,-70.955686,LocalBus,,https://www.mbta.com/stops/7256,,0,,1,Lynn,Broadway,Mansfield Street,3
Broadway @ Virginia Terr,7257,7257,,,,42.481681,-70.956163,LocalBus,,https://www.mbta.com/stops/7257,,0,,0,Lynn,Broadway,Virginia Terrace,3
Broadway opp Hudson St,7258,7258,,,,42.48251,-70.956831,LocalBus,,https://www.mbta.com/stops/7258,,0,,1,Lynn,Broadway,Hudson Street,3
Broadway @ Magnolia Ave,7259,7259,,,,42.483865,-70.958387,LocalBus,,https://www.mbta.com/stops/7259,,0,,1,Lynn,Broadway,Magnolia Avenue,3
Broadway opp Richardson Rd,7260,7260,,,,42.484804,-70.959703,LocalBus,,https://www.mbta.com/stops/7260,,0,,0,Lynn,Broadway,,3
Euclid Ave @ Broadway,7263,7263,,,,42.487768,-70.959411,LocalBus,,https://www.mbta.com/stops/7263,,0,,1,Lynn,Euclid Avenue,Broadway,3
Broadway @ Commonwealth Rd,7265,7265,,,,42.492736,-70.958356,LocalBus,,https://www.mbta.com/stops/7265,,0,,0,Lynn,Broadway,Commonwealth Road,3
Broadway @ Broadway Circle,7266,7266,,,,42.493609,-70.957786,LocalBus,,https://www.mbta.com/stops/7266,,0,,0,Lynn,Broadway,Broadway Circle,3
44 Broadway,7267,7267,,,,42.49432,-70.957518,LocalBus,,https://www.mbta.com/stops/7267,,0,,1,Lynn,Broadway,Broadway Circle,3
Broadway @ Bay State Rd,7268,7268,,,,42.496292,-70.957161,LocalBus,,https://www.mbta.com/stops/7268,,0,,1,Lynn,Broadway,Bay State Road,3
Northshore Mall @ Entrance F,7269,7269,,,,42.540734,-70.945123,LocalBus,,https://www.mbta.com/stops/7269,,0,,1,Peabody,,,3
Liberty Tree Mall @ Best Buy,7270,7270,,,,42.552271,-70.938449,LocalBus,,https://www.mbta.com/stops/7270,,0,,1,Danvers,,,3
Pine St @ Sylvan St,7271,7271,,,,42.552366,-70.946365,LocalBus,,https://www.mbta.com/stops/7271,,0,,0,Danvers,Pine Street,Sylvan Street,3
Pine St @ opp Hyde St,7272,7272,,,,42.555921,-70.946519,LocalBus,,https://www.mbta.com/stops/7272,,0,,0,Danvers,Pine Street,Hyde Street,3
Pine St @ Adams St,7273,7273,,,,42.558358,-70.947707,LocalBus,,https://www.mbta.com/stops/7273,,0,,0,Danvers,Pine Street,Adams Street,3
Pine St @ Holten St,7274,7274,,,,42.560487,-70.948828,LocalBus,,https://www.mbta.com/stops/7274,,0,,0,Danvers,Pine Street,Holten Street,3
Holten St @ Burroughs St,7275,7275,,,,42.561938,-70.944662,LocalBus,,https://www.mbta.com/stops/7275,,0,,2,Danvers,Holten Street,Burroughs Street,3
Holten St @ opp Charles St,7276,7276,,,,42.562805,-70.94197,LocalBus,,https://www.mbta.com/stops/7276,,0,,0,Danvers,Holten Street,Charles Street,3
Holten St @ Sylvan St,7277,7277,,,,42.56289,-70.939115,LocalBus,,https://www.mbta.com/stops/7277,,0,,1,Danvers,Holten Street,Elm Street,3
High St @ Park St,7278,7278,,,,42.564583,-70.935073,LocalBus,,https://www.mbta.com/stops/7278,,0,,1,Danvers,High Street,Park Street,3
Boston St @ Stetson St,7288,7288,,,,42.473851,-70.958321,LocalBus,,https://www.mbta.com/stops/7288,,0,,0,Lynn,Boston Street,Stetson Street,3
Boston St opp Stetson St,7289,7289,,,,42.474044,-70.958408,LocalBus,,https://www.mbta.com/stops/7289,,0,,0,Lynn,Boston Street,Stetson Street,3
Broadway @ Conomo Ave,7290,7290,,,,42.487,-70.960247,LocalBus,,https://www.mbta.com/stops/7290,,0,,0,Lynn,Broadway,Conomo Avenue,3
Broadway @ Richardson Rd,7292,7292,,,,42.48461,-70.959841,LocalBus,,https://www.mbta.com/stops/7292,,0,,1,Lynn,Broadway,Richardson Road,3
Broadway @ Springvale Ave,7293,7293,,,,42.483671,-70.958533,LocalBus,,https://www.mbta.com/stops/7293,,0,,0,Lynn,Broadway,Springvale Avenue,3
Broadway @ Hudson St,7294,7294,,,,42.482602,-70.957075,LocalBus,,https://www.mbta.com/stops/7294,,0,,0,Lynn,Broadway,Hudson Street,3
Broadway opp Virginia Terr,7295,7295,,,,42.481585,-70.956234,LocalBus,,https://www.mbta.com/stops/7295,,0,,1,Lynn,Broadway,Virginia Terrace,3
Chestnut St @ Boston St,7296,7296,,,,42.48031,-70.955196,LocalBus,,https://www.mbta.com/stops/7296,,0,,0,Lynn,Chestnut Street,Carter Road,3
Chestnut St @ Allerton St,7297,7297,,,,42.479229,-70.954042,LocalBus,,https://www.mbta.com/stops/7297,,0,,1,Lynn,Chestnut Street,Allerton Street,3
Chestnut St opp Pond St,7298,7298,,,,42.478539,-70.95265,LocalBus,,https://www.mbta.com/stops/7298,,0,,0,Lynn,Chestnut Street,Pond Street,3
Chestnut St @ Maple Street,7299,7299,,,,42.477865,-70.950569,LocalBus,,https://www.mbta.com/stops/7299,,0,,1,Lynn,Chestnut Street,Maple Street,3
Massachusetts Ave @ Sidney St,73,73,,,,42.362804,-71.099509,LocalBus,,https://www.mbta.com/stops/73,,0,,0,Cambridge,Massachusetts Avenue,,3
Franklin St @ Sidney St,730,730,,,,42.361836,-71.100647,LocalBus,,https://www.mbta.com/stops/730,,0,,1,Cambridge,Franklin Street,Sidney Street,3
Chestnut St @ Western Ave,7300,7300,,,,42.47718,-70.949077,LocalBus,,https://www.mbta.com/stops/7300,,0,,0,Lynn,Chestnut Street,Western Avenue,3
Western Ave opp Linden Terr,7302,7302,,,,42.475049,-70.951042,LocalBus,,https://www.mbta.com/stops/7302,,0,,1,Lynn,Western Avenue,Linden Terrace,3
Western Ave opp Bayview Ave,7303,7303,,,,42.473869,-70.952183,LocalBus,,https://www.mbta.com/stops/7303,,0,,1,Lynn,Western Avenue,Bayview Avenue,3
Western Ave opp Nichols Ave,7304,7304,,,,42.472406,-70.953778,LocalBus,,https://www.mbta.com/stops/7304,,0,,0,Lynn,Western Avenue,Nichols Avenue,3
Western Ave @ Granite St,7305,7305,,,,42.471915,-70.954375,LocalBus,,https://www.mbta.com/stops/7305,,0,,1,Lynn,Western Avenue,Granite Street,3
Western Ave @ Lawton Ave,7306,7306,,,,42.471254,-70.955167,LocalBus,,https://www.mbta.com/stops/7306,,0,,1,Lynn,Western Avenue,Lawton Avenue,3
Western Ave @ Washington St,7307,7307,,,,42.469686,-70.957074,LocalBus,,https://www.mbta.com/stops/7307,,0,,0,Lynn,Western Avenue,Washington Street,3
Western Ave @ Franklin St,7308,7308,,,,42.468635,-70.958336,LocalBus,,https://www.mbta.com/stops/7308,,0,,1,Lynn,Western Avenue,Franklin Street,3
Franklin St @ Albany St,7309,7309,,,,42.467692,-70.957421,LocalBus,,https://www.mbta.com/stops/7309,,0,,0,Lynn,Franklin Street,Albany Street,3
Franklin St @ Baker St,7310,7310,,,,42.466914,-70.956472,LocalBus,,https://www.mbta.com/stops/7310,,0,,1,Lynn,Franklin Street,Baker Street,3
Franklin St @ Hanover St,7311,7311,,,,42.465758,-70.955107,LocalBus,,https://www.mbta.com/stops/7311,,0,,0,Lynn,Franklin Street,Hanover Street,3
Franklin St @ N Common St,7312,7312,,,,42.464556,-70.953131,LocalBus,,https://www.mbta.com/stops/7312,,0,,0,Lynn,Franklin Street,,3
Chestnut St @ Essex St,7313,7313,,,,42.470519,-70.937956,LocalBus,,https://www.mbta.com/stops/7313,,0,,0,Lynn,Chestnut Street,Essex Street,3
